date,day,day_of_week,month_name,quarter,year,start_of_year,start_of_monthj,start_of_quarter,start_of_week
00:00.0,27,Sunday,May,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Monday,May,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Tuesday,May,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Wednesday,May,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Thursday,May,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Friday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Saturday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Sunday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Monday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Tuesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Wednesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Thursday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Friday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Saturday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Sunday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Monday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Tuesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Wednesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Thursday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Friday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Saturday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Sunday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Monday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Tuesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Wednesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Thursday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Friday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Saturday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Sunday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Monday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Tuesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Wednesday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Thursday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Friday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Saturday,Jun,2,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Sunday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Monday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Tuesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Wednesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Thursday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Friday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Saturday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Sunday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Monday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Tuesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Wednesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Thursday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Friday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Saturday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Sunday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Monday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Tuesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Wednesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Thursday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Friday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Saturday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Sunday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Monday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Tuesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Wednesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Thursday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Friday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Saturday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Sunday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Monday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Tuesday,Jul,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Wednesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Thursday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Friday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Saturday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Sunday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Monday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Tuesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Wednesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Thursday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Friday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Saturday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Sunday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Monday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Tuesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Wednesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Thursday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Friday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Saturday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Sunday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Monday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Tuesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Wednesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Thursday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Friday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Saturday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Sunday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Monday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Tuesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Wednesday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Thursday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Friday,Aug,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Saturday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Sunday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Monday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Tuesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Wednesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Thursday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Friday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Saturday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Sunday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Monday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Tuesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Wednesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Thursday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Friday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Saturday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Sunday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Monday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Tuesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Wednesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Thursday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Friday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Saturday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Sunday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Monday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Tuesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Wednesday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Thursday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Friday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Saturday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Sunday,Sep,3,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Monday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Tuesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Wednesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Thursday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Friday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Saturday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Sunday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Monday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Tuesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Wednesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Thursday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Friday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Saturday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Sunday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Monday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Tuesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Wednesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Thursday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Friday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Saturday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Sunday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Monday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Tuesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Wednesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Thursday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Friday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Saturday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Sunday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Monday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Tuesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Wednesday,Oct,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Thursday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Friday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Saturday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Sunday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Monday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Tuesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Wednesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Thursday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Friday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Saturday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Sunday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Monday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Tuesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Wednesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Thursday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Friday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Saturday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Sunday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Monday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Tuesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Wednesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Thursday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Friday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Saturday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Sunday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Monday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Tuesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Wednesday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Thursday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Friday,Nov,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Saturday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Sunday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Monday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Tuesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Wednesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Thursday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Friday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Saturday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Sunday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Monday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Tuesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Wednesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Thursday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Friday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Saturday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Sunday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Monday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Tuesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Wednesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Thursday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Friday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Saturday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Sunday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Monday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Tuesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Wednesday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Thursday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Friday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Saturday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Sunday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Monday,Dec,4,2018,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Tuesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Wednesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Thursday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Friday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Saturday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Sunday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Monday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Tuesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Wednesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Thursday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Friday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Saturday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Sunday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Monday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Tuesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Wednesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Thursday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Friday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Saturday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Sunday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Monday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Tuesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Wednesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Thursday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Friday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Saturday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Sunday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Monday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,29,Tuesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,30,Wednesday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,31,Thursday,Jan,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Friday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Saturday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Sunday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Monday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Tuesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Wednesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Thursday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Friday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Saturday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Sunday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Monday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Tuesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Wednesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Thursday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Friday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Saturday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Sunday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Monday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Tuesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Wednesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Thursday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Friday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Saturday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Sunday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Monday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,26,Tuesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,27,Wednesday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,28,Thursday,Feb,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,1,Friday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,2,Saturday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,3,Sunday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,4,Monday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,5,Tuesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,6,Wednesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,7,Thursday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,8,Friday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,9,Saturday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,10,Sunday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,11,Monday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,12,Tuesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,13,Wednesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,14,Thursday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,15,Friday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,16,Saturday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,17,Sunday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,18,Monday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,19,Tuesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,20,Wednesday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,21,Thursday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,22,Friday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,23,Saturday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,24,Sunday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
00:00.0,25,Monday,Mar,1,2019,00:00.0,00:00.0,00:00.0,00:00.0
